date,type,entry_price,entry_time_utc,exit_price,exit_time_utc,exit_reason,hit_tp_sl,size_usd,qty,fees_usd,pnl_usd,pnl_pct,symbol,tp_price,sl_price,bars_held,atr_at_entry
2024-08-09,Short,60215.780000000006,2024-08-09T21:07:00.000Z,60523.84954755102851,2024-08-09T21:55:00.000Z,StopLoss,SL,1000,0.0166069425655534,2.005116093282375065211862267327434,-7.121209375658227983418736274361434,-0.71212093756582,BTCUSDT,59599.64090489796098,60523.84954755102851,0,102.68984918367417
2024-08-12,Long,58605.35,2024-08-12T07:38:00.000Z,58715.869999999995,2024-08-12T08:38:00.000Z,Timeout,None,1000,0.0170632885905468,2.001885834655029052399557047266,-0.116051179627882032842509781266,-0.01160511796279,BTCUSDT,59380.8889205579867,58217.58053972100665,0,129.25648675966445
2024-08-14,Short,60893.99999999999,2024-08-14T12:53:00.000Z,60005.66154294058952,2024-08-14T13:49:00.000Z,TakeProfit,TP,1000,0.0164219791769304,1.985411724356103658402155760009408,12.602863919539851319650314926582592,1.26028639195399,BTCUSDT,60005.66154294058952,61338.16922852969024,0,148.05640950990008
2024-08-15,Long,57386.68,2024-08-15T21:39:00.000Z,57137.20307195280964,2024-08-15T21:41:00.000Z,StopLoss,SL,1000,0.0174256465089111,1.995652703239719055762910941983004,-6.342949463519107440851968958979004,-0.63429494635191,BTCUSDT,57885.63385609438072,57137.20307195280964,0,83.15897601573012
2024-08-22,Short,61035.04,2024-08-22T12:33:00.000Z,60671.3624474749561,2024-08-22T13:08:00.000Z,TakeProfit,TP,1000,0.0163840312056812,1.99404149563062418629762504059532,3.96446287374545876407733436408468,0.39644628737455,BTCUSDT,60671.3624474749561,61216.87877626252195,0,60.61292542084065
2024-08-22,Short,60293,2024-08-22T17:32:00.000Z,60441.98764403402735,2024-08-22T18:16:00.000Z,StopLoss,SL,1000,0.0165856732954074,2.00247106038899919925637408099239,-4.47353144938983025563045507338239,-0.44735314493898,BTCUSDT,59995.0247119319453,60441.98764403402735,0,49.66254801134245
2024-08-28,Short,59037.01,2024-08-28T20:24:00.000Z,59439.35011945944208,2024-08-28T20:57:00.000Z,StopLoss,SL,1000,0.0169385272052226,2.006815049059214958902793458207008,-8.821864108275485435696251665215008,-0.88218641082755,BTCUSDT,58232.32976108111584,59439.35011945944208,0,134.11337315314736
2024-09-01,Short,57838.99,2024-09-01T14:08:00.000Z,57363.23631920614144,2024-09-01T14:14:00.000Z,TakeProfit,TP,1000,0.017289375212119,1.99177451610420700645288751611136,6.23370937968750635065959637252864,0.62337093796875,BTCUSDT,57363.23631920614144,58076.86684039692928,0,79.29228013230976
2024-09-02,Long,58544.65,2024-09-02T14:31:00.000Z,58553.01,2024-09-02T15:31:00.000Z,Timeout,None,1000,0.0170809800724746,2.000142796993405978546,-1.857345803587518322546,-0.18573458035875,BTCUSDT,58839.86363682902254,58397.04318158548873,0,49.20227280483709
2024-09-05,Short,55791.11,2024-09-05T21:36:00.000Z,55946.39614112746904,2024-09-05T21:36:00.000Z,StopLoss,SL,1000,0.017924002587509,2.00278334919537228780555628822136,-4.78613254456841510336184450958136,-0.47861325445684,BTCUSDT,55480.53771774506192,55946.39614112746904,0,51.76204704248968
