1751365200000000,106519.8,106558.25,106519.8,106545.3,35.2113
1751365500000000,106545.3,106545.3,106470.49,106470.49,68.02046
1751365800000000,106470.5,106500,106430,106468.76,107.74552000000001
1751366100000000,106468.77,106468.77,106360.86,106384.78,96.92450000000001
1751366400000000,106384.79,106384.79,106360.86,106378.9,48.95654
1751366700000000,106378.89,106378.9,106301.86,106309.05,126.10172
1751367000000000,106309.04,106419.83,106309.04,106355.65,98.81524
1751367300000000,106355.65,106497.91,106305.96,106490.42,114.19742
1751367600000000,106490.42,106588.29,106490.42,106561.81,63.45152
1751367900000000,106561.8,106577.64,106540,106551.12,45.53638
1751368200000000,106551.12,106551.12,106335.59,106335.61,55.64518
1751368500000000,106335.6,106394.52,106317.17,106378.77,98.03717999999999
1751368800000000,106378.77,106500,106374.35,106500,28.897859999999998
1751369100000000,106499.99,106503.32,106480.03,106491.56,36.01744
1751369400000000,106491.55,106606.77,106491.55,106605.32,37.92018
1751369700000000,106605.32,106619.6,106581.33,106589.06,80.09114
1751370000000000,106589.06,106589.06,106547.78,106556.07,31.347299999999997
1751370300000000,106556.08,106622.05,106556.07,106610.54,43.24686
1751370600000000,106610.54,106610.55,106512.08,106552.61,49.16784
1751370900000000,106552.61,106605.8,106552.6,106605.8,19.5052
1751371200000000,106605.79,106699.02,106593.58,106699.01,32.072559999999996
1751371500000000,106699.02,106706.05,106613,106613,33.207519999999995
1751371800000000,106613.01,106613.01,106564.43,106574.92,56.673880000000004
1751372100000000,106574.92,106574.93,106511.96,106511.96,30.37588
1751372400000000,106511.97,106520.4,106436.2,106439.4,40.29268
1751372700000000,106439.4,106439.4,106365.24,106400,68.53604
1751373000000000,106399.99,106469.57,106397.99,106420.01,38.85954
1751373300000000,106420,106447.92,106418.01,106418.08,45.20846
1751373600000000,106418.09,106494.81,106403.5,106412.48,61.28796
1751373900000000,106412.47,106487.68,106380,106430.1,52.56548000000001
1751374200000000,106430.1,106471.69,106389.65,106437.64,69.75536000000001
1751374500000000,106437.63,106439.33,106421.07,106421.08,39.751419999999996
1751374800000000,106421.07,106445.58,106365,106440.01,51.98184
1751375100000000,106440,106542.8,106425.83,106540.06,51.611000000000004
1751375400000000,106540.06,106540.06,106455.37,106469.56,34.21314
1751375700000000,106469.56,106565.9,106469.56,106498.83,98.71697999999999
1751376000000000,106498.84,106573.13,106440.54,106525.15,468.55898
1751376300000000,106525.15,106660.68,106487.84,106615.17,752.3354600000001
1751376600000000,106615.17,106804.65,106615.16,106753.49,344.86688
1751376900000000,106753.5,106885.38,106546.5,106546.51,130.49632
1751377200000000,106546.51,106571.51,106301.04,106427.17,196.0148
1751377500000000,106427.18,106737.87,106405.63,106737.86,108.72820000000002
1751377800000000,106737.87,106860.68,106737.87,106777.34,184.13972
1751378100000000,106777.35,106846,106738.51,106807.42,61.208000000000006
1751378400000000,106807.43,106937.42,106760.15,106883.09,177.01876000000001
1751378700000000,106883.09,107100,106883.09,107021.92,237.15239999999997
1751379000000000,107021.93,107138.39,106935.86,107123.91,100.84166
1751379300000000,107123.91,107179.99,106972.4,107033.75,111.3611
1751379600000000,107033.76,107044.46,106805.3,106834.7,116.92196
1751379900000000,106834.7,106909.6,106467.43,106546.03,294.47136
1751380200000000,106546.03,106701.22,106427.17,106432.49,121.74776
1751380500000000,106432.49,106500,106333.33,106335.02,210.44031999999999
1751380800000000,106335.03,106335.03,105961.39,106039.5,709.48428
1751381100000000,106039.5,106039.51,105721,105829.23,646.32358
1751381400000000,105829.24,105989.49,105717.84,105887.5,286.64778
1751381700000000,105887.51,105992,105848.19,105925,133.31251999999998
1751382000000000,105925.01,105973.66,105756.98,105973.66,295.07012
1751382300000000,105973.66,106100.01,105786.64,105819.23,213.02839999999998
1751382600000000,105819.24,105820.93,105623.39,105659.97,451.35013999999995
1751382900000000,105659.97,105788.83,105659.96,105744.5,158.95272
1751383200000000,105744.5,105908.4,105734.71,105812.7,122.64012
1751383500000000,105812.69,105979.33,105812.69,105972.49,60.72966
1751383800000000,105972.49,106172,105940,106167.07,91.21624
1751384100000000,106167.08,106200,105961.38,106012.46,98.90278
1751384400000000,106012.45,106018.44,105870.37,105960.73,92.16226000000002
1751384700000000,105960.73,106021.38,105942.9,105980.43,75.51916
1751385000000000,105980.44,106012.73,105954.03,105994.3,40.84948
1751385300000000,105994.3,106034.01,105911,105955.18,51.78868
1751385600000000,105955.19,105998.8,105843.05,105844,61.98272
1751385900000000,105843.99,106063.72,105831.5,106063.72,62.553900000000006
1751386200000000,106063.72,106280,106063.71,106248,132.06972000000002
1751386500000000,106248,106260,106066.26,106108.77,70.34702
1751386800000000,106108.77,106152.27,106058.01,106152.27,57.0043
1751387100000000,106152.27,106238.07,106139.21,106208.73,38.33876
1751387400000000,106208.73,106208.73,106139.21,106201.88,44.86116
1751387700000000,106201.89,106201.89,106101.07,106115.1,29.13992
1751388000000000,106115.1,106185.8,106092,106154.44,39.086960000000005
1751388300000000,106154.45,106158.5,105962.33,106115.1,69.50486000000001
1751388600000000,106115.1,106167.29,106040.2,106156.67,38.464999999999996
