date,type,entry_price,entry_time_utc,exit_price,exit_time_utc,exit_reason,hit_tp_sl,size_usd,qty,fees_usd,pnl_usd,pnl_pct,symbol,tp_price,sl_price,bars_held,atr_at_entry
2025-07-06,Long,109294.92,2025-07-06T21:30:00.000Z,109059.191581243500125,2025-07-06T21:45:00.000Z,StopLoss,StopLoss,1000.048518,0.00915,1.99794012096837802614375,-4.15485515259035188239375,-0.41546535771081,BTCUSDT,109719.229515761699775,109059.191581243500125,4,94.29113350259995
2025-07-07,Short,108185.18,2025-07-07T13:35:00.000Z,108490.413256622502375,2025-07-07T13:55:00.000Z,StopLoss,StopLoss,999.6310632,0.00924,2.002082481691191921945,-4.822437772883113866945,-0.48242176042885,BTCUSDT,107635.761258079495725,108490.413256622502375,5,122.09314264900095
2025-07-07,Short,108144.7,2025-07-07T14:15:00.000Z,108585.98622094107545,2025-07-07T15:30:00.000Z,StopLoss,StopLoss,1000.338475,0.00925,2.0047588475437049479125,-6.0866563912486528604125,-0.60845969073105,BTCUSDT,107350.39725670606419,108585.98622094107545,16,176.51270917643018
2025-07-07,Short,107989.21,2025-07-07T16:50:00.000Z,108009.87,2025-07-07T22:50:00.000Z,Timeout,None,999.9800846,0.00926,2.0001514808,-2.1914630808,-0.2191506725533,BTCUSDT,107194.69032299424108,108430.6098190031994,73,176.55992800127976
2025-07-08,Long,109022.1,2025-07-08T13:45:00.000Z,108791.1390765575298,2025-07-08T14:05:00.000Z,StopLoss,StopLoss,999.732657,0.00917,1.997347402332032548266,-4.115259070299484282266,-0.41163595502107,BTCUSDT,109437.82042219644636,108791.1390765575298,5,92.38304937698808
2025-07-09,Long,109718.03,2025-07-09T13:10:00.000Z,109478.0963414577535,2025-07-09T13:30:00.000Z,StopLoss,StopLoss,999.5312533,0.00911,1.996876710970680134385,-4.182672340290545749385,-0.41846338736095,BTCUSDT,110149.9024653760437,109478.0963414577535,5,95.9723034168986
2025-07-09,Long,109169.08,2025-07-09T15:05:00.000Z,110041.06287660204447,2025-07-09T19:20:00.000Z,TakeProfit,TakeProfit,999.9887728,0.00916,2.0079649087496747273452,5.9793982409250526178548,0.59794653735787,BTCUSDT,110041.06287660204447,108684.64817966553085,52,193.77352813378766
2025-07-09,Long,110915.95,2025-07-09T19:40:00.000Z,111687.139867184903025,2025-07-09T19:50:00.000Z,TakeProfit,TakeProfit,1000.461869,0.00902,2.0078798706020078252855,4.9482527314058174602145,0.49459683419537,BTCUSDT,111687.139867184903025,110487.506978675053875,3,171.37612692997845
2025-07-10,Long,111071.22,2025-07-09T21:05:00.000Z,111192.3,2025-07-10T03:05:00.000Z,Timeout,None,999.64098,0.009,2.00037168,-0.91065168,-0.09109787395871,BTCUSDT,112173.872051215206765,110458.638275769329575,73,245.03339649226817
2025-07-10,Short,110697.55,2025-07-10T13:35:00.000Z,110926.587632222012,2025-07-10T13:45:00.000Z,StopLoss,StopLoss,999.5988765,0.00903,2.00126596281896476836,-4.06947578178373312836,-0.40711087991941,BTCUSDT,110285.2798484003784,110926.587632222012,3,91.6153976888048
2025-07-10,Long,111289.36,2025-07-10T15:20:00.000Z,112060.421845658699985,2025-07-10T16:20:00.000Z,TakeProfit,TakeProfit,1000.4913464,0.00899,2.00791453879247171286515,4.92393145367924115228485,0.49215132858437,BTCUSDT,112060.421845658699985,110860.992231745166675,13,171.34708770193333
2025-07-10,Long,112632.55,2025-07-10T16:35:00.000Z,113536.111001935614885,2025-07-10T17:30:00.000Z,TakeProfit,TakeProfit,1000.177044,0.00888,2.0083777096971882601788,6.0152439874910719186212,0.60141792131465,BTCUSDT,113536.111001935614885,112130.564850702436175,12,200.79230731902553
2025-07-10,Long,113740.72,2025-07-10T17:55:00.000Z,113175.129121449944075,2025-07-10T18:25:00.000Z,StopLoss,StopLoss,999.7809288,0.00879,1.99459031377754500841925,-6.96613413623253658916925,-0.69676605499904,BTCUSDT,114758.796993390100665,113175.129121449944075,7,226.23826742002237
2025-07-11,Long,116183.95,2025-07-10T21:35:00.000Z,116473.39,2025-07-11T03:35:00.000Z,Timeout,None,1000.3438095,0.00861,2.0031796974,0.4888987026,0.04887306723519,BTCUSDT,118233.1468659919545,115045.5079857822475,73,455.376982887101
2025-07-11,Long,117264.27,2025-07-11T05:10:00.000Z,117911.167840063311165,2025-07-11T05:35:00.000Z,TakeProfit,TakeProfit,1000.2642231,0.00853,2.00604648477574004423745,3.51199209096430419321255,0.35110643866478,BTCUSDT,117911.167840063311165,116904.886044409271575,6,143.75454223629137
2025-07-11,Long,118290.06,2025-07-11T05:50:00.000Z,117713.061814713721625,2025-07-11T06:50:00.000Z,StopLoss,StopLoss,999.551007,0.00845,1.99422637933433094773125,-6.86986104500338321648125,-0.68729469500733,BTCUSDT,119328.656204315301075,117713.061814713721625,13,230.79919851451135
2025-07-11,Long,118408.16,2025-07-11T09:35:00.000Z,118037.8378190659107,2025-07-11T10:40:00.000Z,StopLoss,StopLoss,1000.548952,0.00845,1.997968681571106945415,-5.127191110464161530415,-0.51243780728723,BTCUSDT,119074.73432568136074,118037.8378190659107,14,148.12807237363572
2025-07-11,Long,117933.53,2025-07-11T11:55:00.000Z,117574.686732041373175,2025-07-11T13:30:00.000Z,StopLoss,StopLoss,1000.0763344,0.00848,1.997109677887710844524,-5.040100590176866320524,-0.50397158864885,BTCUSDT,118579.435192725528285,117574.686732041373175,20,143.53549438345073
2025-07-11,Long,117977.37,2025-07-11T14:00:00.000Z,117405.631496309532,2025-07-11T14:50:00.000Z,StopLoss,StopLoss,1000.4480976,0.00848,1.99604785268870483136,-6.84439036398387347136,-0.68413247827679,BTCUSDT,119006.5023390428424,117405.631496309532,11,228.6958346761872
2025-07-11,Short,116904.3,2025-07-11T15:55:00.000Z,117562.62200515285525,2025-07-11T17:05:00.000Z,StopLoss,StopLoss,999.531765,0.00855,2.0046921831440569123875,-7.6333453272009692998875,-0.76369212009995,BTCUSDT,115719.31591352486055,117562.62200515285525,15,263.3294416611421
2025-07-11,Short,117318.82,2025-07-11T18:30:00.000Z,117803.961153300356325,2025-07-11T19:15:00.000Z,StopLoss,StopLoss,999.5563464,0.00852,2.003246095426119035889,-6.136648721545154924889,-0.6139372476246,BTCUSDT,116445.557370059358615,117803.961153300356325,10,194.05768332014253
2025-07-12,Short,117362.25,2025-07-11T22:40:00.000Z,117808.2516897142625,2025-07-12T03:15:00.000Z,StopLoss,StopLoss,999.92637,0.00852,2.0036526743963655165,-5.8035870707618820165,-0.58040144203437,BTCUSDT,116559.4542413143275,117808.2516897142625,56,178.399635485705
2025-07-13,Long,118499.51,2025-07-13T12:55:00.000Z,118274.94512715728935,2025-07-13T13:05:00.000Z,StopLoss,StopLoss,1000.1358644,0.00844,1.998376401273207522114,-3.893703928065685408114,-0.38931749841824,BTCUSDT,118903.72359031687917,118274.94512715728935,3,89.82549473708426
2025-07-13,Long,119253.95,2025-07-13T14:20:00.000Z,118801.2011650873415,2025-07-13T14:40:00.000Z,StopLoss,StopLoss,1000.5406405,0.00839,1.997282718275082795185,-5.795845443192287610185,-0.57927136675787,BTCUSDT,120068.9074564427853,118801.2011650873415,5,181.1008987650634
2025-07-13,Long,119041.24,2025-07-13T15:10:00.000Z,118461.594830731324575,2025-07-13T17:00:00.000Z,StopLoss,StopLoss,999.946416,0.0084,1.99502381257814312643,-6.86404323443501669643,-0.68644110570371,BTCUSDT,120084.614422683615765,118461.594830731324575,23,231.85994170747017
2025-07-14,Long,119152.06,2025-07-13T23:55:00.000Z,119837.8445350891581,2025-07-14T02:25:00.000Z,TakeProfit,TakeProfit,999.6857834,0.00839,2.005125299049398036459,3.748606950348638422541,0.37497851951034,BTCUSDT,119837.8445350891581,118771.0741947282455,31,152.3957629087018
2025-07-14,Long,122331.76,2025-07-14T05:55:00.000Z,121550.647052274834875,2025-07-14T11:15:00.000Z,StopLoss,StopLoss,999.4504792,0.00817,1.99251926561708540092875,-8.37421204853168447217875,-0.83788163824132,BTCUSDT,123737.750988705297225,121550.647052274834875,65,312.44341949006605
2025-07-14,Long,121799.5,2025-07-14T13:45:00.000Z,121307.942879311210375,2025-07-14T14:25:00.000Z,StopLoss,StopLoss,999.973895,0.00821,1.99591210603914503717875,-6.03159606689410785842875,-0.60317535258199,BTCUSDT,122684.299546839821325,121307.942879311210375,9,196.62238107551585
2025-07-14,Short,120600.02,2025-07-14T14:50:00.000Z,119265.188511267084015,2025-07-14T16:15:00.000Z,TakeProfit,TakeProfit,999.7741658,0.00829,1.98848257855840412648435,9.07727046303746938916565,0.90793208842059,BTCUSDT,119265.188511267084015,121341.591170184953325,18,296.62895127398133
2025-07-14,Short,119785.82,2025-07-14T19:15:00.000Z,120267.300718933988125,2025-07-14T20:50:00.000Z,StopLoss,StopLoss,1000.211597,0.00835,2.00444355800309880084375,-6.02480756110189964459375,-0.60235329995898,BTCUSDT,118919.155321918821375,120267.300718933988125,20,192.59219957359525
2025-07-15,Short,119389.94,2025-07-15T00:45:00.000Z,118728.223465910167485,2025-07-15T01:55:00.000Z,TakeProfit,TakeProfit,1000.4876972,0.00838,1.9954302098443272035243,3.5497543458284692721757,0.35480239844657,BTCUSDT,118728.223465910167485,119757.560004272129175,15,147.04807690885167
2025-07-15,Short,118481.79,2025-07-15T02:10:00.000Z,117227.89278249780015,2025-07-15T03:10:00.000Z,TakeProfit,TakeProfit,999.9863076,0.00844,1.989389722684281433266,8.593502793034285300734,0.85936204603231,BTCUSDT,117227.89278249780015,119178.40055461233325,13,278.6439674449333
2025-07-15,Short,117188.29,2025-07-15T03:20:00.000Z,116942.84,2025-07-15T09:20:00.000Z,Timeout,None,999.6161137,0.00853,1.9971385389,0.0965499611,0.00965870395412,BTCUSDT,115777.22004389208618,117972.2177518377299,73,313.57110113509196
2025-07-15,Short,116530.37,2025-07-15T11:20:00.000Z,116865.554080771516125,2025-07-15T11:50:00.000Z,StopLoss,StopLoss,999.8305746,0.00858,2.0025370286130196083525,-4.8784164416326279608525,-0.48792431093481,BTCUSDT,115927.026889011270975,116865.554080771516125,7,134.07531310860645
2025-07-15,Short,116916.57,2025-07-15T12:40:00.000Z,117429.155247177268625,2025-07-15T13:05:00.000Z,StopLoss,StopLoss,999.6366735,0.00855,2.00365595086336564674375,-6.38625981422901239049375,-0.63885809549874,BTCUSDT,115993.908642280916475,117429.155247177268625,6,205.03522927090745
2025-07-15,Long,118025.46,2025-07-15T13:35:00.000Z,117311.644479089831625,2025-07-15T14:30:00.000Z,StopLoss,StopLoss,999.6756462,0.00847,1.99330527493789087386375,-8.03932273704701701011375,-0.80419311679807,BTCUSDT,119310.317504838303075,117311.644479089831625,12,285.52471796406735
2025-07-15,Short,115941.05,2025-07-15T15:25:00.000Z,116845.04166581270635,2025-07-15T16:05:00.000Z,StopLoss,StopLoss,1000.5712615,0.00863,2.0089439710759636558005,-9.8103920470396194563005,-0.98047909474558,BTCUSDT,114313.87825953712857,116845.04166581270635,9,361.59477232508254
2025-07-15,Short,116253.22,2025-07-15T18:40:00.000Z,116891.2970330983514,2025-07-15T18:55:00.000Z,StopLoss,StopLoss,999.777692,0.0086,2.00504284648464582204,-7.49250533113046786204,-0.74941713453739,BTCUSDT,115104.69118242296748,116891.2970330983514,4,255.22940723934056
2025-07-16,Long,117477.41,2025-07-16T03:20:00.000Z,118169.279250057504,2025-07-16T06:35:00.000Z,TakeProfit,TakeProfit,999.7327591,0.00851,2.00535332551798935904,3.88245399247136968096,0.38834918203206,BTCUSDT,118169.279250057504,117093.03988063472,40,153.748481346112
2025-07-16,Long,118688.85,2025-07-16T08:40:00.000Z,119194.247869267251465,2025-07-16T09:25:00.000Z,TakeProfit,TakeProfit,1000.5470055,0.00843,2.00535451503792292984995,2.25514952288500692010005,0.22539166180984,BTCUSDT,119194.247869267251465,118408.073293962638075,10,112.31065361494477
2025-07-16,Long,119001.58,2025-07-16T14:50:00.000Z,118416.3190044829815,2025-07-16T15:35:00.000Z,StopLoss,StopLoss,999.613272,0.0084,1.9943103516376570446,-6.9105027139806124446,-0.69131762327988,BTCUSDT,120055.0460175306333,118416.3190044829815,10,234.1038590068074
2025-07-16,Long,119035.05,2025-07-16T15:45:00.000Z,119486.25,2025-07-16T21:45:00.000Z,Timeout,None,999.89442,0.0084,2.00357892,1.78650108,0.17866897187005,BTCUSDT,120710.206416780678465,118104.400242899623075,73,372.25802484015077
2025-07-17,Short,118248.17,2025-07-17T01:35:00.000Z,118705.256381270469125,2025-07-17T06:05:00.000Z,StopLoss,StopLoss,1000.3795182,0.00846,2.0046259871855481687975,-5.8715767727337169662975,-0.5869349247872,BTCUSDT,117425.425713713155575,118705.256381270469125,55,182.83295250818765
2025-07-17,Short,118164.11,2025-07-17T07:05:00.000Z,118544.9336515477161,2025-07-17T07:40:00.000Z,StopLoss,StopLoss,999.6683706,0.00846,2.002558509292093678206,-5.224326601385771884206,-0.52260597164339,BTCUSDT,117478.63416681411102,118544.9336515477161,8,152.32849781908644
2025-07-17,Short,117750.28,2025-07-17T12:10:00.000Z,118040.661887317002375,2025-07-17T12:45:00.000Z,StopLoss,StopLoss,999.6998772,0.00849,2.00186509662332135016375,-4.46720731994467151391375,-0.44685484332124,BTCUSDT,117227.603226029395725,118040.661887317002375,8,116.15123732680095
2025-07-17,Short,117619.63,2025-07-17T13:35:00.000Z,118067.436420125832375,2025-07-17T13:50:00.000Z,StopLoss,StopLoss,999.766855,0.0085,2.0033400645710695751875,-5.8096946356406447626875,-0.58110494527653,BTCUSDT,116813.569654573501725,118067.436420125832375,4,179.12382365033295
2025-07-17,Long,119061.54,2025-07-17T15:45:00.000Z,118530.04570554812915,2025-07-17T16:10:00.000Z,StopLoss,StopLoss,1000.116936,0.0084,1.99576931992660428486,-6.46032139332231942486,-0.64595660375082,BTCUSDT,120018.23716401336753,118530.04570554812915,6,212.59877978074834
2025-07-17,Long,119048.08,2025-07-17T17:50:00.000Z,118565.211882052177125,2025-07-17T20:05:00.000Z,StopLoss,StopLoss,1000.003872,0.0084,1.99595165180923828785,-6.05204384257095043785,-0.60520204091479,BTCUSDT,119917.253815106081175,118565.211882052177125,28,193.14884757912915
2025-07-17,Long,119333.77,2025-07-17T20:40:00.000Z,120307.40987175698895,2025-07-17T21:15:00.000Z,TakeProfit,TakeProfit,1000.0169926,0.00838,2.008193087325323567401,6.150909037998243833599,0.61508045198374,BTCUSDT,120307.40987175698895,118792.85185124611725,8,216.3654315015531
2025-07-17,Long,120905.5,2025-07-17T21:25:00.000Z,120263.36558397433625,2025-07-17T21:35:00.000Z,StopLoss,StopLoss,999.888485,0.00827,1.9944665183794677607875,-7.3049181389117069732875,-0.73057328377091,BTCUSDT,122061.33702364619475,120263.36558397433625,3,256.8530628102655
2025-07-17,Long,120593.52,2025-07-17T21:45:00.000Z,119806.9450304967195,2025-07-17T22:50:00.000Z,StopLoss,StopLoss,999.7202808,0.00829,1.992919855102817804655,-8.513626352285013149655,-0.8516008443354,BTCUSDT,122009.3533827059049,119806.9450304967195,14,314.6297646013122
2025-07-18,Long,119906.06,2025-07-18T01:10:00.000Z,120802.83419275664823,2025-07-18T06:00:00.000Z,TakeProfit,TakeProfit,1000.0165404,0.00834,2.0075121775675904462382,5.4715845900228557919618,0.5471494089322,BTCUSDT,120802.83419275664823,119407.84930735741765,59,199.28355505703294
2025-07-18,Short,119466.05,2025-07-18T07:55:00.000Z,118712.556888069081285,2025-07-18T08:35:00.000Z,TakeProfit,TakeProfit,999.9308385,0.00837,1.99355493965313821035545,4.31318240720865143419455,0.43134807340064,BTCUSDT,118712.556888069081285,119884.660706628288175,9,167.44340265131527
2025-07-18,Short,119017.19,2025-07-18T13:05:00.000Z,118410.85906533600471,2025-07-18T14:15:00.000Z,TakeProfit,TakeProfit,999.744396,0.0084,1.994395612148822439564,3.098784239028737996436,0.30995765031813,BTCUSDT,118410.85906533600471,119354.03599414666405,15,134.73956125866562
2025-07-18,Short,117781.93,2025-07-18T14:25:00.000Z,116991.61,2025-07-18T20:25:00.000Z,Timeout,None,999.9685857,0.00849,1.9932273546,4.7165894454,0.47167376184106,BTCUSDT,116540.659369734324975,118471.525773036486125,73,275.83805761459445
2025-07-19,Short,117865.79,2025-07-19T14:30:00.000Z,118100.544842210605675,2025-07-19T15:15:00.000Z,StopLoss,StopLoss,999.5018992,0.00848,2.000994519461945936124,-3.991715581407882060124,-0.39937048489881,BTCUSDT,117443.237561620909785,118100.544842210605675,10,93.90104008424227
2025-07-19,Short,117708.23,2025-07-19T21:00:00.000Z,117295.52052724699122,2025-07-19T21:25:00.000Z,TakeProfit,TakeProfit,1000.519955,0.0085,1.99753187948159942537,1.51049863891897520463,0.15097136557551,BTCUSDT,117295.52052724699122,117937.5099293072271,6,91.71277172289084
2025-07-20,Long,118640.93,2025-07-20T15:15:00.000Z,118286.188702998607825,2025-07-20T17:00:00.000Z,StopLoss,StopLoss,1000.1430399,0.00843,1.99729561066627826396475,-4.98776474438801429921475,-0.49870513970549,BTCUSDT,119279.477550602505915,118286.188702998607825,22,141.89840680055687
2025-07-20,Short,117640.47,2025-07-20T22:05:00.000Z,117076.693681075771665,2025-07-20T22:10:00.000Z,TakeProfit,TakeProfit,999.943995,0.0085,1.9950958912891440591525,2.7970028195667967883475,0.27971594744832,BTCUSDT,117076.693681075771665,117953.686495402349075,2,125.28468776093963
2025-07-21,Short,116838.32,2025-07-21T00:15:00.000Z,117328.01263009751865,2025-07-21T00:55:00.000Z,StopLoss,StopLoss,1000.1360192,0.00856,2.004463807313634759644,-6.196232720948394403644,-0.6195390028953,BTCUSDT,115956.85926582446643,117328.01263009751865,9,195.87905203900746
2025-07-21,Long,118575.86,2025-07-21T04:25:00.000Z,118198.576639821905175,2025-07-21T05:20:00.000Z,StopLoss,StopLoss,999.5944998,0.00843,1.99600850087369866062525,-5.17650722717503803537525,-0.51786071534115,BTCUSDT,119254.973486720570685,118198.576639821905175,12,150.91383527123793
2025-07-21,Long,119205.05,2025-07-21T06:35:00.000Z,118863.126204453391325,2025-07-21T08:50:00.000Z,StopLoss,StopLoss,1000.1303695,0.00839,1.99739199835536395321675,-4.86613264299141073646675,-0.48654983304068,BTCUSDT,119820.508080383895615,118863.126204453391325,28,136.76883941864347
2025-07-21,Short,117706.88,2025-07-21T16:20:00.000Z,116713.501980215600565,2025-07-21T19:45:00.000Z,TakeProfit,TakeProfit,1000.50848,0.0085,1.9925732468318326048025,6.4511399213355625926975,0.64478613128152,BTCUSDT,116713.501980215600565,118258.753776546888575,42,220.75025661875543
2025-07-21,Short,116938.31,2025-07-21T21:15:00.000Z,117431.08621168875425,2025-07-21T22:30:00.000Z,StopLoss,StopLoss,999.8225505,0.00855,2.0038583376099388488375,-6.2170949475487876863375,-0.62181983637393,BTCUSDT,116051.29881896024235,117431.08621168875425,16,197.1124846755017
2025-07-22,Short,116876.31,2025-07-22T01:05:00.000Z,116203.959968256332865,2025-07-22T01:15:00.000Z,TakeProfit,TakeProfit,1000.4612136,0.00856,1.9951671109282742093244,3.7601491607975164662756,0.37584157283491,BTCUSDT,116203.959968256332865,117249.839662079815075,3,149.41138483192603
2025-07-22,Short,117285.44,2025-07-22T02:45:00.000Z,117799.9213600513395,2025-07-22T06:55:00.000Z,StopLoss,StopLoss,1000.4448032,0.00853,2.005278132401237925935,-6.393804133639163860935,-0.63909614135513,BTCUSDT,116359.3743443075889,117799.9213600513395,51,205.7924308205358
2025-07-22,Long,117944.1,2025-07-22T08:35:00.000Z,118941.683832784312875,2025-07-22T10:55:00.000Z,TakeProfit,TakeProfit,1000.165968,0.00848,2.00879144690201097318,6.45071945510896220682,0.64496490197605,BTCUSDT,118941.683832784312875,117389.893619564270625,29,221.68431617429175
2025-07-22,Long,119232.46,2025-07-22T13:40:00.000Z,118813.8389445280431,2025-07-22T13:50:00.000Z,StopLoss,StopLoss,1000.3603394,0.00839,1.997208448144590281609,-5.509439103554308672609,-0.5507454550686,BTCUSDT,119985.96547344952242,118813.8389445280431,3,167.44664698878276
2025-07-22,Long,119048.1,2025-07-22T15:00:00.000Z,119665.29,2025-07-22T21:00:00.000Z,Timeout,None,1000.00404,0.0084,2.005192476,3.179203524,0.31791906800697,BTCUSDT,120352.44842734162077,118323.46820547687735,73,289.85431740924906
2025-07-23,Long,119679.75,2025-07-22T22:05:00.000Z,119315.53468663109795,2025-07-23T02:00:00.000Z,StopLoss,StopLoss,1000.52271,0.00836,1.998000579980235978862,-5.042840599744257116862,-0.50402060336484,BTCUSDT,120335.33988246402369,119315.53468663109795,48,145.68645654756082
2025-07-23,Short,119005.8,2025-07-23T02:45:00.000Z,118348.12631319427341,2025-07-23T06:45:00.000Z,TakeProfit,TakeProfit,999.64872,0.0084,1.993772981030831896644,3.530685988137271459356,0.35319266833426,BTCUSDT,118348.12631319427341,119371.17151711429255,49,146.14931484571702
2025-07-23,Short,117924.22,2025-07-23T12:55:00.000Z,118279.579670526527675,2025-07-23T15:50:00.000Z,StopLoss,StopLoss,999.9973856,0.00848,2.003008221206064954684,-5.016458227271019638684,-0.50164713423337,BTCUSDT,117284.562510252250185,118279.579670526527675,36,142.14530861061107
2025-07-23,Short,117898.86,2025-07-23T16:15:00.000Z,118449.4643787596032,2025-07-23T19:20:00.000Z,StopLoss,StopLoss,999.7823328,0.00848,2.004233790731881435136,-6.673358922613316571136,-0.66748118102106,BTCUSDT,116907.76913623271424,118449.4643787596032,38,220.24217750384128
2025-07-23,Short,117651.79,2025-07-23T21:20:00.000Z,118157.76764357193665,2025-07-23T21:55:00.000Z,StopLoss,StopLoss,1000.040215,0.0085,2.004381239970361461525,-6.305191210331822986525,-0.63049376572639,BTCUSDT,116741.04044477051403,118157.76764357193665,8,202.38959982877466
2025-07-24,Long,118744.12,2025-07-24T00:00:00.000Z,118418.3098311336033,2025-07-24T04:00:00.000Z,StopLoss,StopLoss,999.8254904,0.00842,1.996907659178144939786,-4.740229281033205153786,-0.47410566409312,BTCUSDT,119330.59062395951406,118418.3098311336033,49,130.32582754655868
2025-07-24,Short,117862.04,2025-07-24T04:45:00.000Z,117144.503905487356035,2025-07-24T07:05:00.000Z,TakeProfit,TakeProfit,999.4700992,0.00848,1.9928554923185327791768,4.0918505891486880440232,0.40940200136291,BTCUSDT,117144.503905487356035,118260.675234507024425,29,159.45304700280977
2025-07-24,Long,118662.61,2025-07-24T11:15:00.000Z,118284.09750710926525,2025-07-24T12:45:00.000Z,StopLoss,StopLoss,1000.3258023,0.00843,1.9974607442849311060575,-5.1883210593538250485575,-0.51866312429656,BTCUSDT,119343.93963280332255,118284.09750710926525,19,151.4060179562939
2025-07-24,Long,119311.28,2025-07-24T15:05:00.000Z,118758.3440682998921,2025-07-24T15:30:00.000Z,StopLoss,StopLoss,999.8285264,0.00838,1.995023449692353095798,-6.628626557339257297798,-0.66297633867343,BTCUSDT,120306.55817826019422,118758.3440682998921,6,221.17344428004316
2025-07-24,Long,119319.39,2025-07-24T18:10:00.000Z,118896.555196428614575,2025-07-24T20:00:00.000Z,StopLoss,StopLoss,999.8964882,0.00838,1.9962496207460717901385,-5.5396052746742816516385,-0.55401787485489,BTCUSDT,120080.483876828493765,118896.555196428614575,23,169.13266862855417
2025-07-25,Short,116342.03,2025-07-25T03:00:00.000Z,115544.99715867986427,2025-07-25T03:30:00.000Z,TakeProfit,TakeProfit,1000.541458,0.0086,1.994228433564646832722,4.860254001788520445278,0.48576238025197,BTCUSDT,115544.99715867986427,116784.83322984451985,7,177.11943873780794
2025-07-25,Short,115400.82,2025-07-25T03:55:00.000Z,116060.3098271248274,2025-07-25T04:45:00.000Z,StopLoss,StopLoss,1000.5251094,0.00867,2.006767995601172253558,-7.724544796773425811558,-0.77204906945371,BTCUSDT,114213.73485037531068,116060.3098271248274,11,263.79642524993096
2025-07-25,Short,115530.49,2025-07-25T05:10:00.000Z,116258.171693037921,2025-07-25T10:00:00.000Z,StopLoss,StopLoss,1000.4940434,0.00866,2.00728981026170839586,-8.30901327197010425586,-0.83049102858558,BTCUSDT,114220.6511813317422,116258.171693037921,59,291.0743588151684
2025-07-25,Long,116408.11,2025-07-25T12:45:00.000Z,115885.66679728502825,2025-07-25T13:30:00.000Z,StopLoss,StopLoss,999.9456649,0.00859,1.9954035426886783926675,-6.4831906540102857251675,-0.64835429379642,BTCUSDT,117348.50223488694915,115885.66679728502825,10,208.9764910859887
2025-07-25,Short,115888.42,2025-07-25T14:05:00.000Z,116581.37985141442925,2025-07-25T19:05:00.000Z,StopLoss,StopLoss,1000.1170646,0.00863,2.0062143727177065244275,-7.9864578904242309519275,-0.79855230683604,BTCUSDT,114641.09226465402735,116581.37985141442925,61,277.1839409657717
